latitude,longitude,depth,mag,gap,rms,nst,cluster
13.9091,51.5404,10.0,4.4,160.0,0.69,20.0,-1
38.827333333333,-122.81516666667,2.28,0.35,41.0,0.04,24.0,1
35.681666666667,-117.57316666667,1.33,0.98,72.0,0.19,28.0,1
61.611,-151.963,1.5,0.9,155.0,0.5,9.0,2
19.76549911499,-154.98066711426,37.040000915527,1.9,221.0,0.170000002,23.0,0
58.032,-155.073,85.6,2.4,41.0,0.6,70.0,2
62.768,-149.935,75.6,1.3,147.0,0.9,12.0,-1
61.976333333333,-144.036,9.08,0.02,197.0,0.23,5.0,2
51.9055,179.6215,9.88,1.47,173.0,0.16,4.0,-1
38.794666290283,-122.79582977295,0.36000001430512,0.91,87.0,0.03,10.0,1
51.8695,179.57,7.95,0.72,272.0,0.18,4.0,-1
56.083,-159.71133333333,3.25,0.13,303.0,0.08,5.0,2
53.410666666667,-168.23416666667,6.37,0.48,254.0,0.28,5.0,2
63.42,-151.144,4.2,2.0,48.0,0.8,24.0,2
53.8698,-162.9821,10.0,2.6,259.0,0.55,12.0,2
13.8562,51.7873,10.0,5.0,61.0,0.79,41.0,-1
12.0373,-88.2192,10.0,4.8,151.0,1.17,48.0,-1
60.565,-139.795,13.0,1.4,143.0,0.8,11.0,2
31.864,-101.923,5.7617,0.3,66.0,0.1,9.0,1
33.534333333333,-116.72366666667,5.15,0.38,43.0,0.15,27.0,1
35.297,-117.8065,7.16,1.71,33.0,0.17,52.0,1
46.878166666667,-122.7365,15.26,0.95,108.0,0.19,27.0,1
52.4816,160.9758,10.0,4.4,122.0,0.93,30.0,-1
28.816,-99.023,8.0649,1.5,78.0,0.3,26.0,1
37.8825,-121.96783333333,10.62,1.41,71.0,0.08,39.0,1
46.834666666667,-121.688,2.59,0.12,166.0,0.09,10.0,1
38.769666666667,-122.7265,1.37,0.04,57.0,0.04,12.0,1
38.778,-122.70933333333,1.85,0.42,77.0,0.03,19.0,1
38.837333679199,-122.77449798584,1.4700000286102,0.28,165.0,0.01,7.0,1
34.199833333333,-117.57933333333,4.65,0.74,60.0,0.18,34.0,1
52.2477,-171.5997,10.0,2.9,198.0,0.7,18.0,2
28.746,-99.176,6.2244,1.6,56.0,0.4,27.0,1
33.861833333333,-118.658,10.22,1.5,153.0,0.23,53.0,-1
44.719833333333,-111.79216666667,12.78,0.81,81.0,0.19,10.0,1
38.827167510986,-122.81449890137,2.039999961853,0.97,52.0,0.02,15.0,1
35.728833333333,-118.07316666667,2.88,1.39,31.0,0.12,35.0,1
61.937,-147.554,28.5,1.6,61.0,1.1,31.0,2
46.187833333333,-122.369,10.24,0.32,259.0,0.07,9.0,1
31.603,-103.956,7.9071,1.9,59.0,0.1,19.0,1
59.612,-153.264,114.6,2.7,56.0,1.0,137.0,-1
28.796,-99.005,6.8671,2.1,46.0,0.4,43.0,1
38.840167999268,-122.81033325195,2.0299999713898,1.06,61.0,0.01,11.0,1
32.246,-101.939,8.4229,0.9,66.0,0.1,19.0,1
60.586,-144.934,20.3,1.3,118.0,0.8,13.0,2
31.65,-104.432,5.6897,1.8,72.0,0.2,30.0,1
57.283,-155.162,38.4,1.8,90.0,0.7,31.0,2
31.604,-103.954,8.5992,2.7,58.0,0.1,24.0,1
38.841667175293,-122.811668396,2.1400001049042,0.4,121.0,0.01,8.0,1
60.596,-147.618,20.4,1.4,73.0,0.6,13.0,2
19.632166666667,-64.974666666667,29.03,3.41,288.0,0.27,9.0,3
51.379,-175.387,25.8,2.8,249.0,0.6,15.0,2
54.863,-162.543,109.7,1.6,200.0,0.4,10.0,-1
38.784168243408,-122.72350311279,1.4900000095367,0.74,137.0,0.01,10.0,1
60.575,-151.82,82.1,1.6,57.0,0.6,38.0,2
64.628,-149.352,16.0,1.1,72.0,0.4,14.0,2
32.121,-102.231,6.4209,1.4,64.0,0.1,25.0,1
35.300833333333,-117.808,7.44,1.86,35.0,0.17,55.0,1
33.94,-116.89016666667,4.22,0.98,30.0,0.16,53.0,1
58.125,-154.574,83.5,1.2,72.0,0.2,13.0,2
28.876,-98.981,8.8,1.5,86.0,0.3,11.0,1
38.785999298096,-122.77933502197,3.25,0.8,85.0,0.01,13.0,1
58.357,-153.684,69.6,1.3,74.0,0.3,18.0,2
35.298666666667,-117.809,7.2,0.97,90.0,0.18,31.0,1
52.512,-169.655,13.1,3.2,280.0,0.7,22.0,2
55.985166666667,-159.76183333333,6.12,0.83,168.0,0.31,9.0,2
46.962166666667,-112.89733333333,13.98,1.66,126.0,0.21,13.0,1
35.493166666667,-118.48666666667,8.71,1.16,45.0,0.15,32.0,1
38.835166931152,-122.82633209228,4.2199997901917,0.5,148.0,0.04,7.0,1
61.412,-140.19,0.9,1.6,113.0,0.6,16.0,2
38.810665130615,-122.81283569336,2.460000038147,0.83,59.0,0.02,12.0,1
53.898333333333,-166.62433333333,8.05,0.3,151.0,0.11,7.0,2
31.753,-101.95,6.4697,0.9,85.0,0.1,12.0,1
38.822498321533,-122.80633544922,2.5499999523163,1.04,58.0,0.01,16.0,1
63.126,-150.599,111.1,2.0,52.0,0.7,46.0,2
35.687333333333,-117.54233333333,4.92,0.58,73.0,0.15,19.0,1
-21.5931,-69.9976,48.474,4.5,125.0,0.72,55.0,-1
6.1379,126.802,10.0,4.6,108.0,0.81,36.0,-1
35.493333333333,-118.48833333333,8.57,1.27,45.0,0.15,33.0,1
37.402833333333,-118.54366666667,13.23,1.19,73.0,0.08,36.0,1
51.3,-177.819,39.0,2.1,255.0,0.4,9.0,2
38.7815,-122.72216666667,1.75,0.24,67.0,0.04,16.0,1
33.142333333333,-116.5435,6.42,1.25,39.0,0.19,57.0,1
31.657,-104.424,5.6384,1.5,88.0,0.2,27.0,1
31.916,-102.049,5.1025,0.1,84.0,0.1,10.0,1
51.3306,-177.8386,35.0,3.7,202.0,0.56,38.0,-1
38.830333709717,-122.81716918945,1.4500000476837,0.71,101.0,0.01,9.0,1
28.817,-99.01,8.7677,1.4,79.0,0.4,15.0,1
61.508,-147.882,18.6,1.4,54.0,0.9,16.0,2
51.2215,175.0062,10.0,3.7,254.0,0.46,33.0,-1
36.838,70.6685,206.181,4.1,238.0,0.45,18.0,-1
53.898666666667,-166.631,7.15,0.16,148.0,0.12,6.0,2
18.029166666667,-66.672333333333,14.88,2.65,120.0,0.37,20.0,-1
31.643,-104.475,6.5613,2.0,73.0,0.1,15.0,1
12.4338,144.1951,41.845,4.2,121.0,1.07,14.0,-1
59.981,-152.656,93.0,1.3,70.0,0.6,20.0,2
61.137,-148.557,19.2,1.6,50.0,0.9,28.0,2
-18.1028,-71.6565,35.0,4.2,210.0,0.6,15.0,-1
18.016833333333,-66.682166666667,13.54,2.24,188.0,0.15,11.0,3
38.831001281738,-122.81600189209,1.4900000095367,0.71,65.0,0.01,11.0,1
32.464,-102.012,8.2764,0.8,96.0,0.2,19.0,1
35.297833333333,-117.804,6.98,1.12,35.0,0.21,38.0,1
62.284,-149.65,55.7,2.6,17.0,0.8,98.0,-1
32.09,-101.892,8.2275,0.7,62.0,0.2,21.0,1
10.3762,126.2466,10.0,4.5,127.0,1.01,18.0,-1
60.502,-139.795,1.0,1.6,99.0,0.6,13.0,2
31.327,-103.685,8.5095,1.1,80.0,0.1,9.0,1
33.551166666667,-117.2175,11.78,1.13,44.0,0.2,54.0,1
32.5,-101.17,3.2959,1.1,89.0,0.1,16.0,1
35.817833333333,-117.64683333333,8.22,0.81,51.0,0.14,20.0,1
61.99,-147.878,21.9,2.8,19.0,1.4,127.0,-1
28.817,-99.012,8.2685,1.5,80.0,0.4,20.0,1
51.829,-176.5062,13.535,2.5,191.0,0.36,15.0,2
-27.1551,128.7654,10.0,4.0,102.0,1.17,15.0,-1
34.437,-97.47983333,4.98,1.29,54.0,0.54,67.0,1
61.553,-150.912,74.7,2.8,27.0,1.0,156.0,-1
61.684,-149.565,26.9,1.4,106.0,0.9,22.0,2
17.969,-66.811666666667,16.12,1.9,202.0,0.15,11.0,3
60.717,-151.007,60.7,2.2,49.0,0.8,52.0,2
52.587,-169.467,17.9,2.5,253.0,0.5,18.0,2
28.815,-99.012,7.9469,1.7,80.0,0.4,30.0,1
-12.3036,-14.6523,10.0,4.4,75.0,0.94,18.0,-1
39.222666666667,-120.07433333333,7.65,0.8,94.0,0.05,8.0,1
58.3472,-141.9713,10.0,2.6,151.0,0.71,34.0,-1
35.3,-117.80666666667,7.38,3.17,33.0,0.16,65.0,1
60.340833333333,-152.91583333333,4.81,0.64,167.0,0.09,10.0,2
61.405,-146.857,22.3,1.5,91.0,0.7,21.0,2
-22.0917,-68.7166,122.515,4.2,58.0,0.65,18.0,-1
17.967333333333,-66.808166666667,16.09,1.73,203.0,0.21,8.0,3
35.995833333333,-120.98616666667,15.06,1.07,59.0,0.05,14.0,1
36.590833333333,-121.12883333333,10.22,1.58,47.0,0.2,40.0,1
55.935,-159.65116666667,9.07,0.64,335.0,0.16,6.0,2
61.126,-148.586,14.0,1.9,51.0,1.1,44.0,2
52.8405,-169.85416666667,4.56,1.46,190.0,0.21,5.0,2
38.815666666667,-122.851,2.27,0.33,211.0,0.03,4.0,1
51.6271,-177.2481,10.0,2.7,194.0,0.35,18.0,2
38.79016494751,-122.7363357544,1.8799999952316,0.91,102.0,0.02,10.0,1
28.812,-99.015,7.4506,1.8,80.0,0.4,30.0,1
51.8995,179.57566666667,8.24,0.53,189.0,0.11,4.0,-1
38.802665710449,-122.77933502197,1.3099999427795,0.92,67.0,0.02,16.0,1
31.104,-103.391,3.9978,1.1,98.0,0.3,12.0,1
-59.1715,-26.3858,95.738,5.0,97.0,0.55,44.0,-1
28.803,-99.014,6.9029,2.1,59.0,0.4,37.0,1
11.2287,-62.2793,134.269,4.7,40.0,0.76,64.0,-1
38.838500976562,-122.78483581543,1.0800000429153,0.69,87.0,0.01,7.0,1
38.833667755127,-122.79299926758,1.5,0.69,86.0,0.02,6.0,1
55.908,-159.8,11.3,1.7,175.0,0.6,14.0,2
53.901,-166.627,7.48,0.87,91.0,0.12,10.0,2
64.972,-147.389,0.0,1.5,62.0,0.9,18.0,2
46.876833333333,-122.74366666667,18.26,1.14,108.0,0.19,20.0,1
31.604,-103.957,8.3429,2.7,54.0,0.1,25.0,1
-2.9833,147.7323,10.0,4.8,59.0,0.96,43.0,-1
38.791667938232,-122.80616760254,3.3199999332428,0.87,93.0,0.02,15.0,1
39.220166666667,-120.08283333333,5.71,2.32,45.0,0.13,31.0,1
18.174333333333,-67.0005,22.43,2.11,73.0,0.11,12.0,-1
37.946333333333,-122.062,7.67,0.97,102.0,0.07,19.0,1
-41.7609,174.4175,16.892,4.5,70.0,1.37,40.0,-1
34.234666666667,-117.44433333333,10.74,1.18,34.0,0.15,50.0,1
31.615,-103.96,8.1891,1.5,65.0,0.1,23.0,1
56.012,-159.808,9.7,1.9,150.0,0.5,16.0,2
31.605,-103.957,8.83,1.5,50.0,0.1,36.0,1
56.577,-157.289,76.7,2.0,154.0,0.6,29.0,-1
64.621,-151.035,11.1,1.5,72.0,0.6,13.0,2
54.156,-162.807,16.8,2.4,235.0,0.6,27.0,2
38.793834686279,-122.75666809082,4.2199997901917,0.76,85.0,0.01,7.0,1
34.6535,-81.753166666667,1.56,1.88,65.0,0.29,9.0,1
39.251333333333,-123.43433333333,4.82,1.21,75.0,0.08,13.0,1
38.831001281738,-122.79033660889,1.6399999856949,2.01,44.0,0.04,37.0,1
31.871,-101.743,9.668,0.7,65.0,0.1,13.0,1
34.654333333333,-81.762833333333,6.81,1.81,65.0,0.3,11.0,1
32.121,-101.045,6.5186,1.5,48.0,0.2,19.0,1
38.835334777832,-122.79766845703,2.0199999809265,0.7,114.0,0.01,7.0,1
38.76233291626,-122.72333526611,0.14000000059605,1.78,86.0,0.07,23.0,1
60.491,-140.0,3.1,1.9,93.0,0.5,14.0,2
38.829334259033,-122.85366821289,1.8200000524521,0.91,64.0,0.02,20.0,1
38.8275,-122.8555,2.53,0.46,61.0,0.03,28.0,1
0.9071,-29.1814,10.0,5.2,94.0,1.04,33.0,-1
19.278333333333,-155.37133333333,31.96,1.97,124.0,0.11,37.0,0
38.838165283203,-122.78383636475,1.9700000286102,0.7,84.0,0.02,8.0,1
62.817,-149.565,69.9,1.8,61.0,0.8,39.0,2
31.651,-104.427,4.8694,1.5,77.0,0.2,24.0,1
38.831,-122.8085,2.28,0.41,42.0,0.01,26.0,1
35.9535,-117.39116666667,2.78,1.46,50.0,0.14,28.0,1
53.899666666667,-166.627,7.26,0.53,151.0,0.12,7.0,2
31.691,-104.301,7.2791,2.0,70.0,0.1,27.0,1
31.694,-104.306,7.074,1.9,74.0,0.2,30.0,1
31.693,-104.299,7.3816,3.4,85.0,0.1,31.0,1
31.688,-104.296,7.5867,1.7,82.0,0.2,28.0,1
35.9682,-115.1631,0.0003,2.03,133.0,0.3138,14.0,1
33.6695,-116.78883333333,13.43,1.24,24.0,0.16,56.0,1
35.2995,-117.8075,8.14,1.51,35.0,0.18,42.0,1
32.108,-101.917,8.9355,1.4,57.0,0.1,26.0,1
32.101,-101.913,8.5693,1.4,85.0,0.1,32.0,1
33.722833333333,-116.764,14.98,0.89,196.0,0.16,14.0,1
48.872,-122.494,20.37,2.56,68.0,0.2,40.0,1
17.9965,-66.672,13.54,2.07,136.0,0.06,10.0,3
32.101,-101.913,9.2529,0.9,80.0,0.2,19.0,1
1.5884,128.661,10.0,4.4,124.0,0.84,20.0,-1
53.42,-165.271,26.0,2.2,264.0,0.6,15.0,2
54.361,-161.517,1.9,2.5,229.0,0.4,24.0,2
61.765,-149.649,34.4,2.4,36.0,0.8,74.0,-1
57.834333333333,-155.69,15.57,0.27,194.0,0.22,10.0,2
38.836166666667,-122.81133333333,2.16,0.38,56.0,0.02,15.0,1
59.391,-153.368,103.3,1.7,74.0,0.4,33.0,2
54.5074,-159.9411,35.0,3.2,161.0,0.82,22.0,-1
19.357,-155.85,21.66,2.08,209.0,0.11,26.0,0
35.308166666667,-117.81233333333,8.81,1.04,87.0,0.14,29.0,1
38.837001800537,-122.78116607666,1.539999961853,1.07,140.0,0.03,18.0,1
38.4585,-116.5007,4.991,1.63,153.0,0.086,6.0,1
60.493,-140.045,0.2,1.6,100.0,0.8,17.0,2
38.4266,-116.5146,0.0,1.56,194.0,0.1127,12.0,1
19.042999267578,-155.38133239746,30.569999694824,1.75,259.0,0.129999995,16.0,0
34.38283333,-96.83583333,0.0,1.29,113.0,0.44,26.0,1
59.22,-154.638,1.0,1.7,83.0,0.7,33.0,2
35.8695,-118.68816666667,9.56,1.15,57.0,0.18,24.0,1
36.74683333,-94.80366667,0.0,1.44,207.0,0.45,16.0,-1
38.935666666667,-123.00716666667,5.44,1.38,42.0,0.07,38.0,1
28.811,-99.023,7.436,1.6,60.0,0.4,31.0,1
17.907333333333,-66.93,9.68,2.0,265.0,0.04,5.0,3
35.915,-117.68416666667,2.19,0.94,41.0,0.14,23.0,1
28.804,-99.003,6.6179,1.4,82.0,0.4,17.0,1
38.835,-122.815,2.23,0.27,115.0,0.01,6.0,1
54.121,-162.803,7.1,2.1,243.0,0.6,17.0,2
53.899666666667,-166.62283333333,7.52,0.42,153.0,0.16,7.0,2
28.807,-99.019,7.5874,1.9,81.0,0.2,22.0,1
53.898,-166.62333333333,7.35,0.54,152.0,0.09,7.0,2
19.3895,-155.27866666667,1.63,1.97,56.0,0.1,25.0,0
53.9,-166.62383333333,7.88,0.8,93.0,0.12,9.0,2
53.892,-166.62816666667,6.78,0.32,144.0,0.23,7.0,2
38.794998168945,-122.76033020019,0.77999997138977,1.2,67.0,0.02,14.0,1
32.129,-101.039,6.9092,2.1,83.0,0.2,28.0,1
44.762166666667,-111.21683333333,9.87,0.29,130.0,0.24,7.0,1
60.127,-152.824,110.7,1.5,62.0,0.5,32.0,2
-24.9333,179.7718,517.774,4.7,79.0,0.76,62.0,-1
36.19516667,-95.83083333,0.0,1.11,159.0,0.35,32.0,-1
60.106,-152.632,106.6,1.7,85.0,0.3,30.0,2
56.102,-161.492,185.5,3.2,99.0,0.6,85.0,-1
39.7645,-123.5455,7.48,2.03,90.0,0.13,41.0,1
38.786333333333,-122.76983333333,1.68,0.15,86.0,0.03,14.0,1
38.823333740234,-122.81066894531,2.3599998950958,0.68,129.0,0.01,7.0,1
50.0244,159.5519,10.0,5.2,114.0,0.95,87.0,-1
35.3065,-117.80333333333,7.14,1.09,59.0,0.17,34.0,1
56.411,-157.879,96.1,2.3,128.0,0.5,33.0,2
53.409,-165.644,19.9,2.6,207.0,0.7,29.0,2
11.6168,-85.9086,10.0,4.3,163.0,1.03,31.0,-1
59.397,-152.469,87.5,2.3,98.0,0.6,74.0,-1
56.1455,-149.0854,10.0,3.4,234.0,0.6,23.0,2
32.125,-101.045,8.0811,1.5,69.0,0.2,20.0,1
26.9636,125.6183,230.108,4.2,65.0,1.17,42.0,-1
61.415,-146.522,14.4,1.7,45.0,1.0,46.0,2
32.114,-101.935,7.2998,1.1,52.0,0.1,31.0,1
51.218,-177.099,25.8,2.5,239.0,0.5,17.0,2
19.344667434692,-155.19650268555,1.1000000238419,1.7,124.0,0.200000003,39.0,0
36.268,-95.22266667,0.0,1.2,134.0,0.48,24.0,1
38.784999847412,-122.7679977417,0.69999998807907,0.32,136.0,0.08,7.0,1
36.3495,-121.5545,10.96,0.93,58.0,0.1,20.0,1
36.5515,25.8399,10.0,4.1,79.0,0.73,26.0,-1
-3.547,122.3534,10.0,4.9,77.0,0.89,25.0,-1
61.938,-143.709,15.7,1.1,106.0,0.7,11.0,2
28.814,-99.018,8.4279,1.8,80.0,0.4,32.0,1
35.3145,-117.828,7.94,1.14,134.0,0.18,26.0,1
28.823,-99.009,6.2706,1.8,79.0,0.3,19.0,1
52.74,-167.442,1.1,2.3,238.0,0.9,14.0,2
54.4899,-160.0713,35.0,2.8,205.0,0.9,21.0,2
54.5329,-160.0106,40.595,4.0,192.0,0.54,29.0,-1
63.03,-149.491,81.2,2.5,25.0,0.7,81.0,2
62.098,-148.159,22.4,2.0,35.0,0.9,47.0,2
60.5971,-139.9039,5.0,2.7,121.0,0.99,14.0,2
61.94,-149.559,25.0,1.9,44.0,0.8,49.0,2
34.44483333,-97.4855,4.1,1.19,76.0,0.42,28.0,1
44.0161,147.8463,35.0,4.6,127.0,0.55,80.0,-1
35.825666666667,-117.6495,8.54,1.42,31.0,0.16,35.0,1
33.6655,-116.76266666667,11.01,0.27,164.0,0.07,9.0,1
38.7415,43.2165,10.0,4.2,68.0,1.12,18.0,-1
33.670166666667,-116.744,17.08,0.92,181.0,0.05,11.0,1
24.7302,141.1381,218.163,4.2,100.0,0.88,46.0,-1
38.820331573486,-122.84216308594,1.9299999475479,1.08,70.0,0.01,20.0,1
14.6936,54.6038,10.0,4.5,200.0,1.38,16.0,-1
33.152,-116.52433333333,6.43,0.8,55.0,0.19,34.0,1
53.898666666667,-166.62166666667,7.57,0.33,93.0,0.09,8.0,2
53.8945,-166.6315,7.44,0.61,144.0,0.16,7.0,2
32.508,-101.195,6.3721,2.8,68.0,0.1,36.0,1
44.801,-110.817,4.52,1.3,106.0,0.15,22.0,1
33.998333333333,-116.69333333333,16.06,1.05,34.0,0.18,42.0,1
54.537,-160.208,10.6,2.2,243.0,0.7,17.0,2
60.326,-150.728,51.3,1.6,78.0,0.6,29.0,2
32.105,-101.909,8.9111,1.6,38.0,0.1,74.0,1
-13.758,-72.4559,99.854,4.8,107.0,0.6,83.0,-1
23.4621,93.722,57.374,4.3,126.0,0.68,32.0,-1
32.092,-101.911,5.9326,0.7,72.0,0.2,20.0,1
31.716,-104.345,6.3049,2.0,64.0,0.2,34.0,1
38.825832366943,-122.80149841309,2.5,1.8,37.0,0.02,33.0,1
32.104,-101.912,7.7637,1.4,54.0,0.1,31.0,1
33.921166666667,-116.70283333333,14.22,0.72,57.0,0.12,27.0,1
32.105,-101.911,8.8135,1.7,38.0,0.1,80.0,1
19.229,-155.4775,31.1,1.76,133.0,0.12,40.0,0
54.334,-161.4,0.7,2.2,243.0,0.7,17.0,2
38.818000793457,-122.79033660889,3.3399999141693,1.06,51.0,0.01,17.0,1
38.831832885742,-122.81517028809,1.8899999856949,0.27,86.0,0.01,8.0,1
35.303333333333,-117.802,6.77,0.93,91.0,0.17,15.0,1
35.103666666667,-119.09683333333,12.62,1.1,108.0,0.22,29.0,1
59.242,-153.752,118.8,1.7,62.0,0.6,34.0,2
33.300666666667,-116.32066666667,9.37,0.68,65.0,0.18,35.0,1
60.424,-152.833,8.9,0.6,243.0,0.1,7.0,2
63.151,-148.729,80.5,1.7,65.0,0.7,36.0,2
32.105,-101.909,8.7158,1.5,38.0,0.2,76.0,1
35.298666666667,-117.80466666667,7.76,1.09,60.0,0.17,35.0,1
32.105,-101.92,8.374,1.0,34.0,0.2,65.0,1
33.9875,-116.96833333333,16.42,1.35,26.0,0.15,61.0,1
33.301,-116.32766666667,10.04,0.77,49.0,0.2,45.0,1
37.304,-113.78983333333,10.13,1.31,104.0,0.08,8.0,1
38.821666666667,-122.812,3.09,0.4,40.0,0.02,22.0,1
52.9336,-173.0433,230.498,4.0,136.0,0.52,56.0,-1
34.836333333333,-116.41283333333,1.33,2.07,67.0,0.19,30.0,1
58.172333333333,-155.3505,3.37,1.37,78.0,0.16,15.0,2
33.705,-117.07033333333,12.26,1.77,26.0,0.21,100.0,1
38.82466506958,-122.76599884033,2.3099999427795,1.03,126.0,0.02,15.0,1
1.0041,126.1429,59.378,4.7,94.0,0.61,47.0,-1
35.300833333333,-117.814,9.1,1.01,89.0,0.17,29.0,1
38.817833333333,-122.7915,3.71,0.57,215.0,0.02,4.0,1
57.832,-155.676,4.8,2.2,50.0,0.8,32.0,2
65.836,-150.953,13.3,2.4,59.0,0.8,28.0,2
46.6275,-123.16133333333,40.92,1.3,40.0,0.15,37.0,1
53.900166666667,-166.62816666667,7.09,0.3,150.0,0.13,7.0,2
39.224166666667,-120.08866666667,5.93,2.03,53.0,0.1,17.0,1
-8.1696,-73.9355,197.29,4.5,102.0,0.76,23.0,-1
63.1,-151.995,7.1,2.0,63.0,0.4,18.0,2
56.3172,-149.2339,10.0,2.7,243.0,0.6,21.0,2
56.3416,-149.1867,10.0,2.6,218.0,0.57,26.0,2
38.2606,-118.6851,7.2452,1.67,102.0,0.1398,12.0,1
56.0713,-149.1551,10.0,3.0,209.0,0.58,38.0,2
0.572,100.0173,166.399,4.4,43.0,1.0,61.0,-1
39.0443,141.8934,61.913,4.2,188.0,0.55,17.0,-1
56.0808,-149.0548,10.0,3.0,210.0,0.51,26.0,2
56.1685,-149.3699,10.0,3.0,234.0,0.92,21.0,-1
34.014,-117.1965,14.94,0.84,54.0,0.15,46.0,1
34.42516667,-97.469,5.78,1.38,41.0,0.37,69.0,1
34.257333333333,-117.7085,4.36,0.92,102.0,0.13,15.0,1
39.469666666667,-123.59783333333,3.07,1.55,112.0,0.13,27.0,1
36.447333333333,-121.0065,1.3,1.07,127.0,0.06,18.0,1
36.443,-121.01416666667,1.11,1.91,99.0,0.13,45.0,1
34.140166666667,-118.59266666667,6.51,1.43,24.0,0.23,57.0,1
41.6595,73.8691,10.0,4.6,74.0,0.88,81.0,-1
32.119,-100.979,8.8623,1.3,69.0,0.2,10.0,1
52.823166666667,-169.913,15.45,0.98,114.0,0.25,5.0,2
38.79700088501,-122.74849700928,1.4900000095367,1.06,96.0,0.02,15.0,1
32.103,-101.918,8.6182,1.0,45.0,0.2,46.0,1
40.0544,-119.661,10.4249,1.61,173.0,0.1065,13.0,1
56.3418,-149.2575,10.0,2.7,262.0,0.72,19.0,2
38.769165039062,-122.73483276367,2.2599999904633,0.95,202.0,0.02,9.0,1
40.0697,-119.6417,11.5027,1.72,186.0,0.1544,10.0,1
56.0948,-149.3116,10.0,2.8,214.0,0.54,33.0,2
38.824833333333,-122.80016666667,2.64,0.36,47.0,0.02,22.0,1
39.226,-120.084,6.14,2.0,54.0,0.12,19.0,1
33.152833333333,-116.5245,6.22,0.57,96.0,0.22,24.0,1
59.359,-152.545,72.8,1.8,107.0,0.5,38.0,2
53.46,-165.581,17.6,2.4,217.0,0.5,19.0,2
58.365,-154.045,75.7,1.6,69.0,0.5,23.0,2
28.798,-99.004,7.3236,1.8,82.0,0.3,18.0,1
38.84400177002,-122.87733459473,2.7699999809265,0.62,187.0,0.02,11.0,1
38.836833333333,-122.78816666667,2.6,0.36,78.0,0.03,12.0,1
38.829,-122.81383333333,2.97,0.82,60.0,0.03,16.0,1
38.827,-122.813,1.72,0.42,40.0,0.04,20.0,1
31.37,-103.549,5.0745,1.1,42.0,0.2,17.0,1
37.554333333333,-118.79133333333,5.35,0.85,108.0,0.04,26.0,1
40.167833333333,-123.4815,36.35,1.91,57.0,0.15,36.0,1
32.103,-101.918,8.5205,1.8,53.0,0.1,76.0,1
62.88,-149.659,80.3,1.9,66.0,0.7,33.0,2
42.0884,88.3186,10.0,5.2,41.0,0.84,113.0,-1
46.141,-111.177,8.57,0.92,177.0,0.05,6.0,1
32.103,-101.92,8.9111,1.1,34.0,0.2,72.0,1
46.558,-112.0005,6.01,1.29,75.0,0.12,10.0,1
35.692833333333,-121.13283333333,7.19,2.26,78.0,0.08,53.0,1
32.105,-101.918,8.7646,1.1,42.0,0.2,65.0,1
35.303,-117.80366666667,7.42,1.55,59.0,0.17,48.0,1
61.46,-146.585,16.9,2.0,46.0,0.9,49.0,2
32.101,-101.913,8.8623,0.9,37.0,0.2,49.0,1
59.625,-151.002,0.0,1.6,167.0,0.8,11.0,2
32.105,-101.916,8.9111,2.6,54.0,0.1,83.0,1
57.674,-157.466,8.8,1.7,189.0,0.6,21.0,2
17.958333333333,-66.944333333333,13.54,2.24,203.0,0.11,10.0,3
33.8095,-117.626,4.51,0.71,94.0,0.17,19.0,1
38.813331604004,-122.81433105469,2.9100000858307,1.03,50.0,0.01,15.0,1
54.4507,-160.5672,0.671,2.8,233.0,0.62,19.0,2
60.577,-147.627,19.1,2.2,64.0,0.7,45.0,2
38.774333333333,-122.72116666667,1.32,0.31,64.0,0.03,15.0,1
53.899666666667,-166.62916666667,7.02,1.14,150.0,0.12,7.0,2
53.078,-166.781,26.1,2.1,226.0,0.4,14.0,2
53.917833333333,-166.6155,5.6,0.62,89.0,0.23,13.0,2
-18.4348,-71.3892,10.0,5.1,126.0,1.13,85.0,-1
38.835666666667,-122.79116666667,2.12,0.37,52.0,0.02,19.0,1
31.909,-101.751,8.6182,0.9,62.0,0.1,10.0,1
28.845,-98.993,9.2257,1.5,82.0,0.2,8.0,1
-22.6736,-66.2832,258.172,4.4,76.0,0.78,33.0,-1
51.318,-178.257,17.8,2.4,230.0,0.4,12.0,2
28.818,-99.017,7.7923,1.6,80.0,0.3,13.0,1
53.395,-167.38,12.5,1.7,195.0,0.3,13.0,2
59.747,-153.125,108.4,1.5,73.0,0.4,31.0,2
39.3244,-119.0556,9.5476,1.56,61.0,0.0899,18.0,1
60.437,-139.63,3.2,2.0,107.0,0.8,16.0,2
51.314,-176.303,16.2,3.1,229.0,0.5,18.0,2
40.292666666667,-124.5145,11.83,1.91,263.0,0.16,30.0,-1
60.451,-140.028,0.7,1.6,115.0,0.6,14.0,2
34.4375,-97.46516667,4.0,1.42,42.0,0.47,68.0,1
36.98,-90.406166666667,4.85,2.64,82.0,0.16,59.0,1
60.827,-147.748,17.9,1.7,62.0,0.7,35.0,2
63.508,-150.037,122.7,1.9,60.0,0.5,44.0,2
35.297166666667,-117.805,7.09,1.05,91.0,0.17,31.0,1
53.943666666667,-166.545,28.15,0.22,239.0,0.33,5.0,2
59.572,-152.135,77.2,1.6,114.0,0.5,30.0,2
53.898833333333,-166.62166666667,8.48,1.91,93.0,0.22,16.0,2
38.782165527344,-122.75900268555,2.4100000858307,0.74,108.0,0.02,8.0,1
